,Gender,Age,Debt,YearsEmployed,PriorDefault,Employed,DriversLicense,Citizen,ZipCode,Approved,Income,CreditScore,Married,BankCustomer,Job,Ethnicity
15797,1,16.77,0.312,3.286,1,1,0,ByBirth,290,1,14,5,1,1,8,White
15798,1,18.44,0.0,1.025,1,1,1,ByBirth,0,1,4108,11,1,1,2,Other
15799,0,29.58,13.271,1.665,1,1,0,ByBirth,160,1,1268,14,1,1,7,Asian
15800,1,39.07,0.0,2.089,1,1,0,ByBirth,371,1,423,8,1,1,4,White
15801,1,50.81,3.113,4.335,1,1,1,ByBirth,239,1,0,1,1,1,4,White
15802,1,29.13,0.806,5.047,1,1,0,ByBirth,180,1,1760,0,1,1,0,White
15803,0,13.75,0.658,1.775,1,0,1,ByBirth,32,1,40,0,1,1,8,Black
15804,1,21.03,0.0,2.16,1,0,0,ByBirth,0,1,0,0,1,1,7,Other
15805,0,25.83,0.117,0.935,1,1,0,ByBirth,29,1,2763,0,1,1,9,White
15806,1,31.75,1.195,0.045,1,1,0,ByOtherMeans,164,1,0,0,1,1,9,White
15807,1,39.34,7.293,0.0,1,1,0,ByBirth,440,1,989,1,1,1,2,Black
15808,0,39.3,6.043,1.753,1,1,0,ByBirth,450,1,0,13,0,0,3,White
15809,1,43.64,0.0,4.049,1,0,0,ByBirth,303,1,1075,0,1,1,3,Black
15810,1,28.69,0.055,3.496,1,1,1,Temporary,80,1,577,2,0,0,2,Other
15811,1,25.31,0.0,7.896,1,0,0,ByBirth,80,1,0,0,1,1,7,Black
15812,0,48.06,2.787,1.292,1,0,0,ByBirth,160,1,408,10,1,1,2,Latino
15813,1,55.28,1.457,1.496,1,0,1,ByBirth,0,1,0,1,1,1,4,White
15814,1,25.9,25.075,0.0,1,1,0,ByBirth,0,1,249,0,0,0,3,White
15815,1,35.46,1.732,1.832,1,1,1,ByBirth,0,1,930,10,1,1,9,White
15816,1,66.22,0.0,15.798,1,1,0,ByBirth,500,1,0,0,0,1,7,White
15817,1,24.06,3.214,1.071,1,1,1,ByBirth,519,1,3431,3,0,1,4,White
15818,1,43.28,1.279,2.533,1,1,1,ByBirth,60,1,0,8,0,1,5,Asian
15819,1,15.35,14.371,0.33,1,1,1,ByBirth,711,1,370,0,1,1,6,Black
15820,0,26.92,10.094,2.985,1,0,0,ByOtherMeans,49,1,0,0,1,0,7,Asian
15821,0,45.69,15.465,0.0,1,0,1,ByBirth,200,1,0,4,1,0,9,Black
15822,1,13.75,0.0,1.474,1,1,0,ByBirth,120,1,0,7,1,1,8,Black
15823,1,48.88,2.313,0.614,1,0,0,ByBirth,393,1,0,11,1,1,8,White
15824,1,13.75,2.966,1.719,0,1,0,ByBirth,110,1,109,0,0,1,7,Other
15825,1,13.75,6.721,0.0,1,1,0,ByBirth,333,1,0,2,1,1,9,White
15826,1,33.77,0.0,3.041,1,1,0,ByBirth,0,1,0,5,1,1,9,White
15827,1,14.51,0.0,1.071,1,1,0,ByBirth,370,1,0,14,1,1,8,Black
15828,1,49.63,0.0,1.898,1,0,0,ByBirth,80,1,755,14,1,1,0,Black
15829,1,23.78,2.404,1.752,1,1,0,ByBirth,520,1,1548,15,1,1,7,White
15830,1,19.04,0.063,3.619,1,1,0,ByBirth,396,1,0,2,1,1,4,White
15831,1,15.92,3.669,0.0,1,1,0,ByBirth,0,1,53,0,1,1,4,White
15832,0,13.75,8.683,3.109,0,1,1,ByBirth,0,1,1597,9,0,1,11,White
15833,1,35.3,0.0,4.301,1,0,1,ByBirth,240,1,339,0,1,1,8,White
15834,1,69.18,4.579,3.177,1,1,1,ByBirth,100,1,0,4,1,1,7,White
15835,0,39.19,0.0,0.11,0,1,0,ByBirth,216,1,0,0,1,0,13,Black
15836,1,40.92,2.139,0.0,1,0,1,ByBirth,0,1,983,2,1,0,1,Black
15837,1,53.74,0.939,0.0,1,1,1,ByBirth,400,1,174,0,1,1,2,Black
15838,0,15.02,6.638,1.521,1,0,0,ByBirth,30,1,0,0,1,1,13,White
15839,0,13.75,3.717,1.189,1,1,0,ByBirth,43,1,0,0,1,1,9,Black
15840,0,13.75,11.527,5.834,0,0,1,ByOtherMeans,515,1,1813,4,1,0,9,Other
15841,0,17.83,0.0,0.0,1,1,0,ByBirth,500,1,430,0,1,1,8,White
15842,1,36.8,2.998,4.52,0,0,1,ByBirth,30,1,676,1,1,1,11,Latino
15843,1,35.28,3.852,3.604,1,1,1,ByBirth,0,1,1078,0,1,1,9,Black
15844,1,76.75,0.0,1.561,1,0,1,ByBirth,260,1,3799,19,1,0,10,White
15845,1,58.99,0.69,1.383,1,1,1,ByBirth,80,1,0,0,1,0,8,Asian
15846,1,13.75,1.571,2.705,1,1,1,ByBirth,260,1,1629,13,1,1,5,Black
15847,1,13.75,1.325,2.721,1,1,0,ByBirth,128,1,0,0,1,1,8,Black
15848,1,39.78,1.106,2.214,1,1,1,ByBirth,80,1,4127,0,1,1,2,White
15849,1,27.18,4.442,2.367,1,1,0,ByBirth,0,1,327,0,1,1,4,White
15850,1,29.09,0.0,0.755,1,0,0,ByBirth,370,1,1101,7,0,1,7,White
15851,1,37.51,6.717,1.733,1,0,1,ByBirth,0,1,125,3,1,1,4,White
15852,1,15.3,0.0,0.782,1,1,1,ByBirth,0,1,323,8,1,0,13,Asian
15853,1,13.75,3.491,2.909,1,1,1,ByBirth,0,1,3041,4,1,1,7,Asian
15854,1,24.7,0.583,10.991,0,1,1,ByBirth,370,1,0,9,1,0,13,White
15855,1,29.93,0.0,9.669,1,0,0,ByBirth,500,1,5000,0,1,1,5,Black
15856,1,52.44,0.776,6.543,1,1,1,ByBirth,232,1,5000,14,0,1,7,Asian
15857,0,13.75,0.454,1.184,1,0,1,ByOtherMeans,80,1,62,0,0,1,3,Asian
15858,1,76.75,5.011,1.472,1,1,0,ByBirth,0,1,1119,3,1,1,7,White
15859,0,13.75,1.372,0.0,1,0,1,ByBirth,450,1,1115,12,0,1,12,Asian
15860,1,20.78,0.449,3.026,1,1,0,ByBirth,80,1,4645,2,1,1,9,Black
15861,1,29.76,3.461,0.696,1,1,1,ByBirth,22,1,557,6,0,1,2,Black
15862,1,18.38,9.836,0.281,1,1,0,ByBirth,100,1,0,0,1,1,4,Black
15863,0,66.74,0.0,2.71,1,1,0,ByBirth,30,1,0,1,0,0,13,Asian
15864,1,30.66,9.211,2.579,1,0,0,ByBirth,180,1,0,0,0,0,4,White
15865,0,27.29,6.435,0.0,1,1,0,ByBirth,450,1,0,0,1,1,4,White
15866,1,65.37,1.769,0.578,1,0,0,ByBirth,396,1,495,0,1,1,4,Black
15867,0,13.75,2.984,0.0,1,1,0,ByBirth,0,1,39,0,1,1,12,White
15868,1,51.1,7.101,2.342,1,0,1,ByBirth,0,1,0,3,1,0,4,White
15869,0,29.83,2.264,1.083,1,1,0,ByBirth,0,1,1411,1,1,1,13,White
15870,1,18.2,7.965,0.317,1,1,0,ByBirth,220,1,0,0,0,1,8,White
15871,0,22.73,1.883,25.503,1,0,1,ByOtherMeans,0,1,408,7,0,1,8,Other
15872,1,51.09,11.694,3.221,1,0,0,ByBirth,519,1,37,1,0,1,8,White
15873,0,76.75,0.0,2.38,1,1,0,ByBirth,0,1,173,0,1,1,9,White
15874,1,13.75,19.639,0.992,1,1,0,ByBirth,240,1,406,0,1,1,8,White
15875,1,19.05,0.0,2.599,1,1,1,ByBirth,0,1,1848,7,1,1,8,White
15876,1,42.91,0.0,0.436,1,1,0,ByBirth,0,1,0,7,1,1,13,White
15877,0,20.01,0.586,5.978,1,1,0,ByBirth,0,1,53,11,0,1,4,Black
15878,0,18.14,5.978,0.916,0,1,0,ByBirth,80,1,2053,5,0,1,4,White
15879,1,41.2,0.0,0.0,1,1,0,ByBirth,100,1,2938,3,1,0,4,White
15880,1,25.84,0.022,0.079,1,0,0,ByBirth,0,1,65,1,1,1,13,White
15881,1,13.75,0.211,2.232,0,1,0,ByBirth,330,1,0,16,0,1,0,White
15882,1,16.59,15.743,0.087,1,1,0,ByBirth,181,1,1246,0,1,1,4,White
15883,1,24.95,0.599,6.423,1,0,0,ByBirth,280,1,3687,1,1,0,2,White
15884,1,28.81,0.0,1.375,1,1,0,ByBirth,400,1,0,1,0,1,5,Black
15885,0,21.07,0.92,4.653,1,1,1,ByBirth,80,1,0,0,1,0,11,White
15886,0,32.01,3.619,1.725,1,1,0,ByBirth,0,1,0,7,1,1,4,Black
15887,1,45.36,0.0,0.0,1,1,0,ByBirth,260,1,0,2,1,1,8,White
15888,1,23.4,2.848,3.221,1,1,0,ByOtherMeans,56,1,0,0,1,1,9,White
15889,1,16.13,0.057,1.938,1,1,1,ByBirth,840,1,1164,0,0,1,2,Other
15890,1,19.21,0.0,3.748,1,1,1,ByBirth,102,1,1402,8,0,1,9,White
15891,0,24.57,4.915,2.261,0,1,1,ByBirth,164,1,0,3,0,1,9,White
15892,1,15.18,3.288,0.0,1,1,1,ByOtherMeans,160,1,0,0,1,1,9,Black
15893,0,18.64,1.057,5.872,1,1,1,ByBirth,450,1,0,0,1,0,6,White
15894,1,17.21,9.068,0.0,1,1,1,ByBirth,840,1,95,8,0,1,4,White
15895,0,27.01,0.0,9.188,1,0,0,ByBirth,280,1,1938,2,1,1,7,White
15896,1,13.75,3.324,0.0,0,1,1,ByBirth,393,1,156,0,1,1,1,White
15897,0,13.75,7.98,0.345,1,1,1,ByBirth,510,1,3189,4,1,1,4,Black
15898,1,38.88,1.62,2.34,1,1,1,ByBirth,0,1,139,0,0,1,4,White
15899,1,22.52,2.078,15.992,1,1,1,ByBirth,60,1,2321,5,1,1,4,Black
15900,1,24.76,1.827,1.683,1,0,1,ByBirth,150,1,1987,0,1,0,9,Black
15901,1,17.69,2.235,0.0,1,1,0,ByBirth,431,1,83,6,1,1,4,Black
15902,0,42.53,0.0,3.224,1,1,0,ByBirth,450,1,0,0,1,1,7,Other
15903,1,31.25,1.958,1.085,1,1,0,ByBirth,96,1,0,0,1,1,9,White
15904,1,26.61,3.415,2.443,1,1,1,ByBirth,80,1,0,0,1,1,4,White
15905,0,19.82,1.12,2.211,1,1,1,ByBirth,100,1,3566,0,1,0,0,White
15906,1,31.81,2.018,4.803,1,0,0,ByOtherMeans,240,1,2638,4,0,1,8,White
15907,1,36.21,1.984,0.2,0,1,0,ByBirth,303,1,4140,0,1,0,2,Other
15908,1,19.12,0.0,4.27,1,1,1,ByBirth,0,1,408,4,1,1,13,White
15909,0,40.7,0.0,4.528,1,1,0,ByBirth,200,1,0,3,1,0,11,Black
15910,0,25.88,3.078,0.587,1,1,1,ByBirth,408,1,0,0,1,1,8,Black
15911,1,26.87,9.228,0.108,1,1,1,ByBirth,375,1,0,11,0,1,13,White
15912,1,13.75,9.475,2.099,1,1,1,ByBirth,0,1,0,15,0,1,2,Asian
15913,1,24.6,2.101,5.807,1,1,1,ByBirth,70,1,329,12,1,1,9,White
15914,1,26.86,6.913,6.427,1,0,0,ByBirth,399,1,398,0,1,1,4,White
15915,0,21.53,0.0,0.0,1,1,0,ByBirth,320,1,0,0,1,1,0,Black
15916,1,51.48,1.285,3.579,0,0,1,ByBirth,360,1,1470,4,1,1,0,Black
15917,0,25.11,6.509,1.473,1,0,0,ByBirth,383,1,909,1,1,1,4,White
15918,0,25.53,6.175,2.857,1,1,1,ByOtherMeans,144,1,0,1,1,1,8,Asian
15919,0,29.55,10.824,3.514,1,1,1,ByBirth,56,1,19,4,0,1,6,White
15920,1,20.39,0.0,0.0,0,1,0,ByOtherMeans,500,1,299,8,1,1,5,White
15921,0,21.6,2.71,3.12,1,1,1,ByBirth,80,1,0,0,1,1,5,White
15922,1,18.58,0.231,2.588,1,0,0,ByBirth,50,1,2166,0,0,0,4,Black
15923,1,20.37,10.824,6.122,1,1,1,ByBirth,290,1,0,7,1,1,4,White
15924,1,45.98,0.0,3.688,1,0,1,ByBirth,280,1,207,6,1,1,13,White
15925,1,25.57,10.523,2.012,1,1,1,ByBirth,0,1,0,1,1,1,4,Latino
15926,1,49.54,0.0,11.788,1,0,0,ByBirth,100,1,14,13,0,1,9,Asian
15927,1,19.26,0.137,5.493,1,1,0,ByBirth,340,1,4781,6,1,1,8,White
15928,1,36.97,0.0,2.674,1,1,0,ByBirth,0,1,51,8,1,1,4,White
15929,0,13.75,3.72,0.801,1,1,0,ByBirth,0,1,0,0,1,1,9,Black
15930,1,54.97,2.233,1.669,1,1,0,ByBirth,200,1,0,1,1,1,13,White
15931,0,56.68,0.0,2.743,1,1,0,ByBirth,154,1,0,12,0,1,1,White
15932,0,39.68,1.786,5.572,1,0,1,ByBirth,380,1,0,1,0,1,7,White
15933,0,39.85,6.371,1.744,1,0,1,ByOtherMeans,280,1,2616,0,0,1,4,Asian
15934,1,24.18,0.0,0.576,1,0,1,ByBirth,300,1,124,2,0,1,4,Other
15935,0,20.85,2.346,1.049,1,1,1,ByBirth,108,1,1846,0,1,1,5,White
15936,1,32.4,2.564,0.485,0,0,1,ByBirth,80,1,0,0,0,1,9,White
15937,1,51.15,1.188,0.0,1,1,0,ByBirth,120,1,231,4,1,1,4,White
15938,1,18.92,0.0,3.777,1,0,0,ByBirth,100,1,0,9,1,1,3,White
15939,1,21.27,10.808,0.0,1,0,1,ByBirth,0,1,131,0,1,1,0,Black
15940,1,42.0,0.0,2.747,1,0,0,ByBirth,450,1,566,0,0,1,3,White
15941,0,53.03,0.147,2.504,1,1,0,ByBirth,0,1,0,0,1,1,4,Black
15942,0,24.06,1.062,1.679,1,1,0,ByBirth,129,1,1114,3,0,1,5,White
15943,1,31.98,0.57,1.466,1,1,0,ByBirth,120,1,3865,0,1,1,7,Black
15944,1,21.11,6.137,1.091,1,1,0,ByBirth,340,1,598,0,1,1,4,Black
15945,1,32.03,0.0,3.362,1,1,1,ByBirth,70,1,2176,0,1,1,1,White
15946,1,39.04,1.422,2.272,1,1,1,ByBirth,0,1,0,2,1,1,4,Black
15947,1,31.95,3.519,2.9,1,1,1,ByBirth,253,1,0,7,1,1,3,Black
15948,1,16.19,4.938,0.0,1,1,1,ByBirth,80,1,4053,0,1,1,2,Asian
15949,1,13.75,0.562,3.041,1,0,1,ByBirth,0,1,2886,0,1,1,1,Black
15950,0,34.52,0.0,0.0,1,1,0,ByBirth,100,1,1522,0,1,1,13,White
15951,1,44.85,0.899,5.375,1,1,0,ByBirth,360,1,5000,0,1,1,9,White
15952,0,50.9,2.532,0.0,1,0,0,ByBirth,92,1,451,17,0,1,1,White
15953,0,41.27,0.0,18.157,1,1,1,ByOtherMeans,100,1,994,8,1,1,4,White
15954,0,23.14,2.447,2.468,1,0,0,ByBirth,300,1,0,6,1,1,4,Asian
15955,0,17.48,9.711,2.154,1,0,1,ByOtherMeans,520,1,3450,2,0,1,7,White
15956,0,67.19,0.154,1.073,1,0,1,Temporary,280,1,4297,0,1,1,10,White
15957,1,26.58,0.0,15.266,0,0,0,ByBirth,0,1,735,12,1,1,4,White
15958,1,17.78,0.0,0.0,1,1,0,ByBirth,29,1,1140,0,0,0,13,Asian
15959,0,58.23,4.21,0.727,1,0,0,ByBirth,100,1,0,6,1,1,8,Black
15960,0,50.98,1.098,0.134,1,1,1,ByBirth,300,1,3080,0,1,1,3,White
15961,1,13.75,1.924,0.0,1,1,1,ByBirth,100,1,0,16,0,1,4,White
15962,0,16.91,0.0,2.262,1,1,0,ByBirth,0,1,1021,1,1,1,8,Black
15963,1,68.55,1.182,0.0,0,1,1,ByBirth,491,1,1013,9,1,1,3,Black
15964,1,70.43,0.926,0.807,1,1,0,ByBirth,560,1,4093,0,0,1,4,White
15965,1,27.3,7.681,3.004,1,1,1,ByBirth,360,1,5000,3,0,1,5,Asian
15966,0,34.68,1.403,7.06,1,1,1,ByBirth,400,1,4188,0,1,1,0,Other
15967,1,30.74,0.622,0.0,1,1,0,ByBirth,360,1,390,0,1,0,0,White
15968,1,27.1,0.0,0.687,1,1,0,ByBirth,370,1,2777,0,1,1,9,White
15969,0,16.54,17.464,4.102,1,1,1,ByBirth,450,1,0,0,1,1,8,White
15970,1,26.14,3.539,0.939,1,1,1,ByBirth,480,1,0,2,0,1,8,White
15971,1,75.0,0.0,1.652,1,1,1,ByBirth,154,1,483,0,1,1,7,White
15972,1,17.98,0.0,5.045,1,1,1,ByBirth,232,1,1730,9,1,1,4,White
15973,1,24.67,0.0,2.886,1,1,0,ByBirth,520,1,0,0,0,1,4,White
15974,1,37.18,2.849,3.287,1,1,0,ByBirth,232,1,0,4,1,1,7,White
15975,0,14.62,0.0,3.5,1,1,1,ByBirth,0,1,2240,0,1,1,3,White
15976,1,13.75,0.0,0.0,0,1,1,Temporary,0,1,0,16,0,1,9,Black
15977,1,66.19,0.0,0.345,1,1,0,ByBirth,220,1,542,4,1,1,13,White
15978,1,21.02,6.03,0.273,1,1,1,Temporary,181,1,4,8,1,1,13,White
15979,0,20.23,4.955,1.746,1,1,1,ByBirth,520,1,0,0,0,1,1,White
15980,0,58.63,1.744,2.954,1,1,0,ByOtherMeans,0,1,348,5,0,0,3,Asian
15981,1,27.26,1.67,8.363,1,1,0,ByBirth,21,1,17,3,1,1,13,White
15982,1,61.43,0.0,10.175,1,1,1,ByBirth,216,1,318,1,1,0,3,Black
15983,0,24.92,1.262,5.889,1,0,0,ByBirth,0,1,233,0,1,1,2,Asian
15984,1,14.18,0.0,0.608,1,1,1,ByBirth,0,1,2373,5,1,1,4,Asian
15985,1,30.81,0.0,2.671,1,0,0,ByBirth,300,1,1882,0,1,1,1,White
15986,1,37.98,0.263,0.149,0,1,0,ByBirth,350,1,5000,0,1,1,5,White
15987,0,20.72,0.695,3.051,1,0,0,ByBirth,70,1,203,0,1,1,1,White
15988,0,26.57,0.157,4.265,1,0,1,ByBirth,181,1,0,1,1,1,8,Latino
15989,0,45.25,0.0,2.656,0,0,1,ByOtherMeans,50,1,287,5,1,1,13,Black
15990,0,27.07,9.309,0.0,1,1,0,ByBirth,180,1,461,5,1,1,13,White
15991,1,60.06,0.194,1.835,1,1,0,ByBirth,396,1,1370,1,1,1,4,Black
15992,0,31.6,0.0,12.016,1,1,0,ByBirth,99,1,684,1,1,1,4,White
15993,1,25.28,0.0,0.258,1,1,1,ByBirth,380,1,1467,0,1,0,13,Black
15994,1,17.71,0.0,1.739,0,1,1,ByBirth,396,1,705,0,0,1,7,White
15995,0,76.75,0.0,0.672,1,1,0,ByBirth,56,1,0,0,1,1,7,White
15996,1,13.75,0.0,3.634,1,1,1,Temporary,0,1,0,3,1,1,7,White
15997,1,14.05,0.687,1.844,1,1,1,ByBirth,0,1,0,12,1,1,9,White
15998,1,67.21,0.242,0.076,1,1,0,ByBirth,120,1,449,14,1,1,4,White
15999,1,18.41,1.421,1.414,1,1,1,ByBirth,431,1,679,1,1,0,4,White
16000,1,76.46,4.246,1.657,1,1,1,ByBirth,154,1,0,0,1,1,4,Black
16001,0,57.41,0.0,0.756,1,1,1,ByBirth,399,1,569,2,0,1,4,White
16002,1,31.3,3.575,2.838,1,1,1,ByOtherMeans,180,1,965,0,1,1,2,White
16003,1,28.84,0.356,1.247,1,1,0,ByBirth,0,1,582,0,1,1,8,Black
16004,1,23.01,0.0,2.522,1,1,1,ByBirth,96,1,359,6,1,1,4,White
16005,0,14.8,0.0,0.124,1,0,1,ByBirth,400,1,1032,16,1,1,8,White
16006,0,13.75,1.411,1.077,1,1,0,ByBirth,180,1,2542,0,1,1,4,White
16007,1,41.91,0.0,0.0,1,1,1,ByBirth,216,1,432,16,1,1,1,White
16008,0,50.58,6.821,7.438,1,0,1,ByBirth,144,1,378,0,1,1,9,White
16009,1,74.52,2.906,21.944,1,1,0,ByBirth,120,1,1527,6,1,1,13,White
16010,1,14.04,0.0,5.759,1,1,0,ByBirth,0,1,612,5,1,0,9,White
16011,1,15.49,0.0,2.478,1,1,0,Temporary,431,1,1012,1,1,1,8,White
16012,1,66.45,0.039,1.151,0,0,0,ByBirth,333,1,1262,0,1,1,8,White
16013,0,45.15,8.905,2.294,1,1,0,ByBirth,280,1,713,0,1,1,4,White
16014,1,20.11,0.0,4.113,1,0,0,ByBirth,160,1,0,1,1,1,8,Asian
16015,0,22.53,0.333,1.31,1,0,1,ByBirth,32,1,5000,1,1,1,5,White
16016,1,13.75,2.268,4.56,1,1,0,ByBirth,216,1,0,0,1,1,4,Black
16017,0,27.06,0.0,0.0,0,1,0,ByBirth,711,1,182,0,1,1,4,White
16018,1,72.27,3.195,1.663,1,1,1,ByBirth,396,1,955,0,1,1,6,White
16019,0,14.8,8.025,2.476,1,1,0,ByBirth,120,1,132,1,1,1,7,White
16020,1,19.6,1.708,1.439,1,1,0,ByBirth,280,1,3506,5,1,1,4,Other
16021,1,25.39,0.0,1.02,1,1,0,ByBirth,80,1,1121,0,1,1,0,White
16022,0,22.28,3.547,3.06,0,1,1,ByBirth,510,1,0,6,0,1,2,White
16023,1,33.22,0.0,7.441,1,1,0,ByBirth,80,1,2864,7,0,1,7,White
16024,1,38.09,1.837,1.278,1,0,1,ByBirth,230,1,236,0,1,1,10,Latino
16025,0,28.23,2.398,8.415,1,1,1,ByBirth,320,1,1555,0,1,1,8,White
16026,1,27.95,4.637,3.342,1,1,1,ByBirth,154,1,1399,0,0,1,10,Black
16027,0,17.54,1.304,0.085,1,1,1,ByBirth,0,1,153,10,1,0,3,Other
16028,1,24.37,1.442,0.0,1,1,1,ByBirth,0,1,0,0,1,1,8,White
16029,1,30.56,11.524,3.379,1,1,1,ByBirth,180,1,3275,0,1,1,9,White
16030,1,13.75,2.551,0.0,0,1,0,ByOtherMeans,140,1,0,1,1,1,8,Asian
16031,0,25.37,0.0,2.797,1,1,0,ByBirth,200,1,502,2,0,0,3,White
16032,1,45.12,0.0,3.201,1,0,0,ByBirth,96,1,1176,3,0,1,6,White
16033,1,32.44,1.166,3.148,1,1,0,ByBirth,500,1,1599,2,0,1,9,White
16034,1,20.12,0.77,5.646,1,1,0,ByBirth,117,1,126,0,0,1,3,White
16035,0,52.43,0.0,1.119,1,1,0,ByBirth,0,1,0,8,1,0,7,Asian
16036,0,19.5,0.0,0.979,1,1,0,ByBirth,432,1,242,0,0,1,8,White
16037,1,15.63,0.0,0.95,1,1,0,ByBirth,160,1,2629,4,1,0,5,White
16038,1,45.77,0.0,3.38,1,0,1,ByBirth,140,1,0,0,0,1,5,White
16039,0,30.91,13.042,0.421,1,1,1,ByBirth,0,1,236,0,0,0,6,Asian
16040,1,76.75,2.688,1.148,0,1,0,Temporary,0,1,265,8,1,1,7,White
16041,0,44.68,2.405,2.102,1,1,1,Temporary,520,1,29,0,0,1,4,Black
16042,0,16.68,3.334,0.357,1,1,1,ByBirth,32,1,176,0,0,1,5,Asian
16043,1,74.18,3.111,9.602,1,1,1,ByBirth,0,1,242,0,1,0,0,White
16044,1,22.88,0.0,3.283,0,1,0,ByBirth,300,1,0,12,1,1,4,Black
16045,1,31.15,6.305,1.185,1,0,0,ByBirth,88,1,0,2,1,0,0,White
16046,1,46.37,6.632,2.301,1,1,1,ByBirth,24,1,2765,3,1,1,4,White
16047,1,13.75,0.798,2.568,1,1,0,Temporary,120,1,0,3,0,1,7,White
16048,0,60.72,6.684,0.0,1,0,1,ByBirth,100,1,810,0,1,1,4,White
16049,0,23.96,2.171,9.346,1,1,1,ByBirth,371,1,539,7,1,1,4,Black
16050,1,35.04,2.204,0.726,1,0,0,ByBirth,0,1,0,1,1,1,7,Other
16051,0,16.36,5.329,10.276,1,1,0,ByBirth,0,1,0,0,1,1,3,Black
16052,1,20.28,3.378,5.714,1,1,1,ByBirth,200,1,518,1,1,1,4,Other
16053,0,37.9,4.219,0.87,1,1,1,ByBirth,110,1,180,0,1,1,13,White
16054,1,19.02,4.91,2.596,0,0,1,ByBirth,0,1,3058,0,1,1,9,White
16055,0,32.46,0.0,1.368,1,1,1,ByBirth,32,1,4219,14,1,1,5,White
16056,0,72.44,0.0,0.864,1,1,0,ByBirth,280,1,997,0,1,0,3,White
16057,1,57.05,2.297,0.48,1,1,0,ByBirth,181,1,0,5,1,0,8,Other
16058,0,59.98,0.455,0.908,1,0,0,ByOtherMeans,520,1,414,7,0,1,6,White
16059,0,26.64,0.366,0.0,1,0,0,ByBirth,370,1,1270,3,1,0,4,Asian
16060,0,35.41,0.0,0.194,0,1,1,ByBirth,0,1,87,0,1,0,4,Other
16061,1,27.54,0.0,0.0,1,1,1,ByBirth,311,1,616,10,0,1,4,Black
16062,1,20.68,0.0,0.997,0,0,0,ByBirth,274,1,2794,2,1,1,8,Asian
16063,0,41.07,9.837,3.541,1,1,1,ByBirth,240,1,201,0,1,1,9,Black
16064,0,44.04,0.0,2.041,1,1,0,ByBirth,56,1,0,2,1,1,8,Black
16065,1,70.95,0.924,2.392,1,1,1,ByBirth,216,1,286,0,1,1,0,White
16066,1,39.66,0.0,21.641,1,1,1,ByBirth,50,1,5000,2,1,1,4,White
16067,1,22.8,1.455,0.0,1,0,0,ByBirth,260,1,0,3,1,1,4,Black
16068,1,49.75,7.107,0.845,1,1,1,ByBirth,434,1,4293,0,1,1,4,White
16069,0,46.81,5.132,0.832,1,1,1,ByBirth,0,1,44,0,1,1,4,White
16070,0,23.18,0.49,0.653,1,1,0,ByBirth,96,1,0,6,1,1,4,Other
16071,1,44.17,8.985,5.27,1,1,0,ByBirth,73,1,4984,10,1,1,8,Black
16072,0,29.83,0.466,2.228,1,1,0,ByBirth,520,1,0,0,1,1,13,White
16073,1,67.2,1.803,1.077,1,0,1,ByBirth,0,1,0,2,1,0,4,Black
16074,0,21.95,0.0,0.853,1,1,1,ByBirth,30,1,2027,0,1,1,7,Black
16075,1,38.4,3.535,6.71,1,0,1,ByBirth,200,1,1296,0,1,1,10,White
16076,0,24.82,4.577,1.326,1,1,1,ByBirth,432,1,0,4,1,1,0,Asian
16077,0,46.63,2.564,0.215,1,1,0,ByBirth,0,1,1947,6,0,0,7,White
16078,1,15.56,0.144,6.179,0,0,1,ByOtherMeans,80,1,66,13,1,1,6,White
16079,1,76.75,0.0,2.009,1,1,0,ByBirth,80,1,0,4,1,1,2,White
16080,0,18.31,0.0,3.257,1,0,1,ByBirth,164,1,5000,1,1,1,8,White
16081,1,47.57,1.865,5.403,1,1,1,ByBirth,0,1,696,9,0,1,0,White
16082,1,13.75,4.827,3.847,1,1,0,ByBirth,164,1,0,0,1,1,9,Latino
16083,1,16.85,4.02,2.103,1,1,1,ByBirth,100,1,5000,2,0,0,0,Black
16084,1,15.3,19.171,1.377,1,1,1,ByBirth,88,1,5000,3,0,1,13,White
16085,1,14.22,0.0,0.596,0,1,0,ByBirth,0,1,39,6,1,1,0,White
16086,1,41.37,1.287,2.184,1,1,0,ByBirth,380,1,0,10,1,1,4,White
16087,1,27.79,0.859,3.439,1,1,0,Temporary,280,1,2196,1,0,1,13,Asian
16088,1,50.49,0.0,0.334,1,1,0,ByBirth,100,1,925,0,0,1,4,White
16089,1,43.13,1.474,2.545,1,1,1,ByBirth,110,1,256,15,0,0,3,White
16090,0,20.86,5.837,1.684,0,1,0,ByBirth,0,1,442,11,1,1,8,White
16091,0,71.46,0.93,22.629,1,1,1,ByBirth,80,1,0,0,1,1,8,Other
16092,1,34.87,0.597,4.758,1,1,0,ByBirth,0,1,2235,6,0,1,4,White
16093,0,69.54,0.12,1.248,1,0,1,ByBirth,300,1,0,0,1,1,4,White
16094,1,20.72,12.389,1.133,0,0,0,Temporary,145,1,5,0,1,1,10,White
16095,1,26.59,0.0,4.316,1,0,0,ByBirth,260,1,0,12,0,1,4,White
16096,1,13.75,0.0,1.665,1,1,0,ByBirth,160,1,0,0,1,1,2,Black
16097,1,32.23,9.036,0.0,1,0,0,Temporary,49,1,0,1,1,1,9,Black
16098,1,30.06,2.108,1.785,1,1,0,ByBirth,300,1,2899,0,0,1,2,White
